parent_channel,week_start,avg_gap_hours,gap_count
bossing-text-channel,2021-09-20,199.66,1
bossing-text-channel,2021-09-27,14.49,14
bossing-text-channel,2021-10-04,2.36,55
bossing-text-channel,2021-10-11,17.51,10
bossing-text-channel,2021-10-25,573.63,1
bossing-text-channel,2021-11-08,0.05,1
bossing-text-channel,2021-11-15,29.48,9
bossing-text-channel,2021-11-29,521.21,1
bossing-text-channel,2021-12-13,46.7,3
bossing-text-channel,2021-12-20,17.17,16
bossing-text-channel,2021-12-27,71.55,2
bossing-text-channel,2022-01-03,3.74,25
bossing-text-channel,2022-01-31,1135.83,1
bossing-text-channel,2022-02-21,0.1,22
bossing-text-channel,2022-03-07,536.16,1
bossing-text-channel,2022-05-02,2350.22,1
bossing-text-channel,2022-07-04,552.04,1
bossing-text-channel,2022-07-18,0.05,11
bossing-text-channel,2022-07-25,339.93,1
bossing-text-channel,2022-08-01,14.31,10
bossing-text-channel,2022-09-05,1612.86,1
bossing-text-channel,2022-10-10,0.91,15
bossing-text-channel,2022-10-31,970.81,1
bossing-text-channel,2022-11-21,3.89,18
bossing-text-channel,2022-11-28,267.21,1
bossing-text-channel,2022-12-05,119.39,1
bossing-text-channel,2022-12-12,19.69,7
bossing-text-channel,2022-12-19,52.63,1
bossing-text-channel,2022-12-26,286.42,1
bot-commands,2026-04-06,0.6,232
bot-commands,2026-04-13,63.0,3
bot-commands,2026-04-20,108.79,2
bot-commands,2026-04-27,172.33,1
bot-commands,2026-05-04,2.44,1
bot-commands,2026-05-11,517.25,1
bot-commands,2026-05-25,0.2,1
bot-commands,2026-06-01,273.42,1
bot-commands,2026-06-08,19.62,7
bot-commands,2026-06-15,29.17,6
bot-commands,2026-06-22,24.19,7
bot-commands,2026-06-29,62.51,3
bot-commands,2026-07-06,29.74,5
bot-commands,2026-07-13,1.22,6
clan-charter,2026-03-30,0.01,2
content-recs,2020-10-05,2.15,9
content-recs,2020-10-12,343.02,1
content-recs,2020-10-19,1.61,16
content-recs,2020-10-26,13.95,15
content-recs,2020-11-02,76.29,2
content-recs,2020-11-09,8.01,8
content-recs,2020-11-16,297.07,1
content-recs,2020-11-23,7.55,15
content-recs,2020-11-30,50.49,4
content-recs,2020-12-07,45.13,4
content-recs,2020-12-14,6.01,14
content-recs,2020-12-21,31.39,5
content-recs,2020-12-28,38.86,6
content-recs,2021-01-04,11.81,11
content-recs,2021-01-11,11.95,18
content-recs,2021-01-18,11.78,19
content-recs,2021-01-25,36.43,3
content-recs,2021-02-01,0.14,309
content-recs,2021-02-08,371.14,1
content-recs,2021-02-15,92.7,1
content-recs,2021-02-22,33.21,6
content-recs,2021-03-01,7.44,15
content-recs,2021-03-08,4.21,41
content-recs,2021-03-15,21.91,7
content-recs,2021-03-22,3.89,54
content-recs,2021-03-29,7.14,22
content-recs,2021-04-05,59.1,4
content-recs,2021-04-12,4.88,16
content-recs,2021-04-19,7.48,29
content-recs,2021-04-26,10.52,12
content-recs,2021-05-03,57.91,5
content-recs,2021-05-10,0.16,235
content-recs,2021-05-17,14.22,12
content-recs,2021-05-24,7.17,27
content-recs,2021-05-31,4.99,21
content-recs,2021-06-07,5.59,42
content-recs,2021-06-14,1.0,88
content-recs,2021-06-21,9.74,20
content-recs,2021-06-28,111.71,2
content-recs,2021-07-05,1.57,41
content-recs,2021-07-12,64.85,4
content-recs,2021-07-19,38.42,5
content-recs,2021-07-26,3.39,5
content-recs,2021-08-02,523.15,1
content-recs,2021-08-16,6.31,4
content-recs,2021-08-23,72.2,4
content-recs,2021-08-30,6.19,12
content-recs,2021-09-06,7.98,20
content-recs,2021-09-13,216.18,1
content-recs,2021-09-20,57.1,3
content-recs,2021-09-27,32.56,7
content-recs,2021-10-04,10.94,11
content-recs,2021-10-11,62.63,4
content-recs,2021-10-25,11.43,21
content-recs,2021-11-01,13.44,12
content-recs,2021-11-08,35.31,5
content-recs,2021-11-15,215.14,1
content-recs,2021-11-22,54.08,1
content-recs,2021-11-29,141.04,2
content-recs,2021-12-06,23.68,7
content-recs,2021-12-20,341.54,1
content-recs,2021-12-27,4.93,24
content-recs,2022-01-03,10.63,9
content-recs,2022-01-10,8.63,27
content-recs,2022-01-17,24.05,8
content-recs,2022-01-24,38.74,6
content-recs,2022-01-31,43.4,2
content-recs,2022-02-07,11.02,15
content-recs,2022-02-14,13.3,14
content-recs,2022-02-21,3.64,53
content-recs,2022-02-28,6.99,15
content-recs,2022-03-07,104.22,2
content-recs,2022-03-14,18.97,4
content-recs,2022-03-21,123.99,2
content-recs,2022-03-28,2.54,5
content-recs,2022-04-11,773.77,1
content-recs,2022-05-02,389.02,1
content-recs,2022-05-16,76.13,1
content-recs,2022-05-23,54.88,4
content-recs,2022-05-30,167.56,1
content-recs,2022-06-20,801.28,1
content-recs,2022-07-04,100.71,1
content-recs,2022-07-11,8.07,17
content-recs,2022-07-18,0.23,6
content-recs,2022-07-25,386.22,1
content-recs,2022-08-01,6.95,13
content-recs,2022-08-08,69.99,3
content-recs,2022-08-15,67.3,1
content-recs,2022-08-22,401.28,1
content-recs,2022-08-29,20.48,1
content-recs,2022-09-05,3.06,50
content-recs,2022-09-12,151.15,1
content-recs,2022-09-19,271.59,1
content-recs,2022-09-26,11.33,2
content-recs,2022-10-03,378.79,1
content-recs,2022-10-10,2.69,4
content-recs,2022-10-17,19.26,7
content-recs,2022-10-24,147.38,2
content-recs,2022-10-31,17.32,5
content-recs,2022-11-14,482.14,1
content-recs,2022-11-21,3.5,9
content-recs,2022-11-28,28.57,9
content-recs,2022-12-12,370.98,1
content-recs,2022-12-19,66.76,1
content-recs,2022-12-26,15.75,9
content-recs,2023-01-02,99.09,2
content-recs,2023-01-09,44.31,3
content-recs,2023-01-23,409.75,1
content-recs,2023-01-30,33.86,2
content-recs,2023-02-06,5.89,26
content-recs,2023-02-13,55.28,3
content-recs,2023-02-20,50.74,5
content-recs,2023-02-27,15.22,9
content-recs,2023-03-06,6.46,20
content-recs,2023-03-13,50.67,5
content-recs,2023-03-20,1.81,9
content-recs,2023-03-27,0.88,301
content-recs,2023-04-03,195.11,1
content-recs,2023-04-10,35.78,3
content-recs,2023-04-17,2.34,91
content-recs,2023-04-24,5.29,40
content-recs,2023-05-01,10.8,15
content-recs,2023-05-08,1.09,3
content-recs,2023-05-22,857.65,1
content-recs,2023-06-12,0.05,4
content-recs,2023-06-26,833.81,1
content-recs,2023-07-17,122.73,1
content-recs,2023-07-24,0.31,23
content-recs,2023-07-31,392.49,1
content-recs,2023-08-14,277.79,1
content-recs,2023-08-21,8.67,17
content-recs,2023-08-28,27.75,8
content-recs,2023-09-04,10.89,11
content-recs,2023-09-11,107.79,2
content-recs,2023-09-18,2.58,13
content-recs,2023-09-25,35.31,7
content-recs,2023-10-02,39.43,2
content-recs,2023-10-09,429.7,1
content-recs,2023-10-23,11.84,10
content-recs,2023-11-06,506.18,1
content-recs,2023-11-13,0.9,47
content-recs,2023-11-20,17.14,11
content-recs,2023-11-27,76.42,2
content-recs,2023-12-04,4.55,37
content-recs,2023-12-11,1.23,40
content-recs,2023-12-25,680.16,1
content-recs,2024-01-08,4.89,8
content-recs,2024-01-15,50.17,3
content-recs,2024-01-22,233.03,1
content-recs,2024-02-12,886.32,1
content-recs,2024-03-04,115.56,2
content-recs,2024-03-11,12.35,8
content-recs,2024-03-18,16.07,16
content-recs,2024-03-25,0.03,1
content-recs,2024-05-13,2308.05,1
content-recs,2024-07-08,506.33,1
content-recs,2024-07-22,0.02,1
content-recs,2024-08-05,587.06,1
content-recs,2024-08-12,32.74,1
content-recs,2024-08-19,0.41,44
content-recs,2024-08-26,369.73,1
content-recs,2024-09-02,8.02,9
content-recs,2024-09-09,23.55,6
content-recs,2024-09-16,36.2,7
content-recs,2024-09-23,12.66,11
content-recs,2024-10-07,519.48,1
content-recs,2024-10-21,26.47,5
content-recs,2024-10-28,329.1,1
content-recs,2024-11-04,0.28,1
content-recs,2024-11-11,239.2,1
content-recs,2024-11-18,9.02,9
content-recs,2024-12-02,617.42,1
content-recs,2024-12-16,0.01,1
content-recs,2024-12-30,739.48,1
content-recs,2025-01-13,0.29,12
content-recs,2025-02-03,794.31,1
content-recs,2025-02-17,7.35,11
content-recs,2025-02-24,14.04,9
content-recs,2025-03-10,480.8,1
content-recs,2025-03-17,9.9,8
content-recs,2025-03-24,8.78,16
content-recs,2025-03-31,25.02,6
content-recs,2025-04-07,91.19,1
content-recs,2025-04-14,356.93,1
content-recs,2025-04-21,83.78,1
content-recs,2025-04-28,14.89,12
content-recs,2025-05-05,89.54,2
content-recs,2025-05-12,55.16,1
content-recs,2025-05-19,92.78,2
content-recs,2025-05-26,247.09,1
content-recs,2025-06-02,165.64,1
content-recs,2025-06-09,32.81,5
content-recs,2025-06-16,94.53,2
content-recs,2025-06-23,20.11,7
content-recs,2025-06-30,31.23,7
content-recs,2025-07-07,156.96,1
content-recs,2025-07-14,228.46,1
content-recs,2025-07-21,79.95,1
content-recs,2025-07-28,9.86,20
content-recs,2025-08-04,34.27,6
content-recs,2025-08-11,8.76,8
content-recs,2025-08-18,27.93,5
content-recs,2025-08-25,58.73,4
content-recs,2025-09-01,18.01,9
content-recs,2025-09-08,98.24,1
content-recs,2025-09-15,20.35,11
content-recs,2025-09-22,47.34,4
content-recs,2025-09-29,3.82,30
content-recs,2025-10-06,5.51,39
content-recs,2025-10-13,2.6,57
content-recs,2025-10-20,7.97,17
content-recs,2025-10-27,69.56,3
content-recs,2025-11-03,79.76,2
content-recs,2025-11-10,7.83,22
content-recs,2025-11-17,47.93,3
content-recs,2025-11-24,23.77,9
content-recs,2025-12-01,15.46,11
content-recs,2025-12-08,9.77,17
content-recs,2025-12-15,3.25,46
content-recs,2025-12-22,11.35,14
content-recs,2025-12-29,4.44,39
content-recs,2026-01-05,5.92,20
content-recs,2026-01-12,125.03,2
content-recs,2026-01-19,1.63,84
content-recs,2026-01-26,15.89,10
content-recs,2026-02-02,86.9,2
content-recs,2026-02-09,31.74,4
content-recs,2026-02-16,82.64,2
content-recs,2026-02-23,241.38,1
content-recs,2026-03-02,19.32,4
content-recs,2026-03-09,301.8,1
content-recs,2026-03-16,20.74,6
content-recs,2026-03-23,16.52,9
content-recs,2026-03-30,32.63,5
content-recs,2026-04-06,5.33,27
content-recs,2026-04-13,160.54,1
content-recs,2026-04-20,210.39,1
content-recs,2026-04-27,40.8,5
content-recs,2026-05-04,84.21,2
content-recs,2026-05-11,6.22,22
content-recs,2026-05-18,51.3,3
content-recs,2026-05-25,12.12,15
content-recs,2026-06-01,3.0,42
content-recs,2026-06-08,66.06,4
content-recs,2026-06-15,18.57,5
content-recs,2026-06-22,29.59,6
content-recs,2026-06-29,49.53,4
content-recs,2026-07-06,20.14,4
cooking-guild,2021-04-05,11.65,6
cooking-guild,2021-04-12,9.4,13
cooking-guild,2021-04-19,39.51,6
cooking-guild,2021-04-26,11.39,15
cooking-guild,2021-05-03,10.1,14
cooking-guild,2021-05-10,56.16,3
cooking-guild,2021-05-17,9.25,2
cooking-guild,2021-05-31,684.85,1
cooking-guild,2021-06-14,0.54,21
cooking-guild,2021-06-21,74.38,4
cooking-guild,2021-06-28,157.26,2
cooking-guild,2021-07-05,0.68,20
cooking-guild,2021-07-12,16.35,9
cooking-guild,2021-07-19,39.04,5
cooking-guild,2021-07-26,258.25,1
cooking-guild,2021-08-02,19.27,4
cooking-guild,2021-08-09,2.99,9
cooking-guild,2021-08-16,331.28,1
cooking-guild,2021-08-23,2.87,10
cooking-guild,2021-09-06,626.67,1
cooking-guild,2021-09-20,33.74,7
cooking-guild,2021-09-27,3.54,25
cooking-guild,2021-10-04,13.88,12
cooking-guild,2021-10-11,8.25,21
cooking-guild,2021-10-18,205.1,1
cooking-guild,2021-10-25,13.28,12
cooking-guild,2021-11-01,12.1,11
cooking-guild,2021-11-08,35.93,5
cooking-guild,2021-11-15,287.4,1
cooking-guild,2021-11-22,11.47,2
cooking-guild,2021-11-29,6.62,26
cooking-guild,2021-12-06,85.84,2
cooking-guild,2021-12-13,6.41,25
cooking-guild,2021-12-20,13.1,15
cooking-guild,2021-12-27,8.84,19
cooking-guild,2022-01-03,17.98,11
cooking-guild,2022-01-10,8.28,17
cooking-guild,2022-01-17,5.87,27
cooking-guild,2022-01-24,11.8,14
cooking-guild,2022-01-31,199.47,1
cooking-guild,2022-02-07,15.63,12
cooking-guild,2022-02-14,5.95,17
cooking-guild,2022-02-21,260.93,1
cooking-guild,2022-02-28,0.35,4
cooking-guild,2022-03-07,19.83,13
cooking-guild,2022-03-14,3.81,36
cooking-guild,2022-03-21,76.27,2
cooking-guild,2022-04-04,473.23,1
cooking-guild,2022-04-18,383.68,1
cooking-guild,2022-04-25,0.42,3
cooking-guild,2022-05-02,28.47,6
cooking-guild,2022-05-09,47.95,3
cooking-guild,2022-05-16,263.89,1
cooking-guild,2022-05-23,49.11,3
cooking-guild,2022-05-30,10.65,12
cooking-guild,2022-06-06,19.84,7
cooking-guild,2022-06-13,6.75,31
cooking-guild,2022-06-20,10.97,14
cooking-guild,2022-06-27,55.87,2
cooking-guild,2022-07-04,51.74,4
cooking-guild,2022-07-11,364.89,1
cooking-guild,2022-07-18,0.61,7
cooking-guild,2022-07-25,30.73,5
cooking-guild,2022-08-01,54.66,3
cooking-guild,2022-08-08,195.35,1
cooking-guild,2022-08-22,333.78,1
cooking-guild,2022-08-29,36.9,5
cooking-guild,2022-09-12,482.84,1
cooking-guild,2022-09-19,1.55,2
cooking-guild,2022-09-26,169.37,1
cooking-guild,2022-10-03,132.32,2
cooking-guild,2022-10-10,0.01,5
cooking-guild,2022-10-17,284.9,1
cooking-guild,2022-10-24,5.4,8
cooking-guild,2022-10-31,272.38,1
cooking-guild,2022-11-07,35.91,4
cooking-guild,2022-11-14,5.35,29
cooking-guild,2022-11-21,36.01,3
cooking-guild,2022-12-05,672.0,1
cooking-guild,2022-12-19,22.95,3
cooking-guild,2022-12-26,22.13,4
cooking-guild,2023-01-02,270.4,1
cooking-guild,2023-01-09,28.41,7
cooking-guild,2023-01-16,34.48,2
cooking-guild,2023-01-23,52.99,4
cooking-guild,2023-01-30,42.27,5
cooking-guild,2023-02-06,1.08,118
cooking-guild,2023-02-13,3.07,49
cooking-guild,2023-02-20,3.01,60
cooking-guild,2023-02-27,6.72,23
cooking-guild,2023-03-06,4.28,42
cooking-guild,2023-03-13,11.04,16
cooking-guild,2023-03-20,3.47,48
cooking-guild,2023-03-27,2.1,91
cooking-guild,2023-04-03,4.23,33
cooking-guild,2023-04-10,9.61,18
cooking-guild,2023-04-17,3.83,44
cooking-guild,2023-04-24,11.99,13
cooking-guild,2023-05-01,11.2,16
cooking-guild,2023-05-08,15.58,15
cooking-guild,2023-05-15,134.9,1
cooking-guild,2023-05-22,7.81,18
cooking-guild,2023-05-29,116.16,1
cooking-guild,2023-06-05,4.22,50
cooking-guild,2023-06-12,3.86,44
cooking-guild,2023-06-19,239.96,1
cooking-guild,2023-06-26,1.58,49
cooking-guild,2023-07-03,40.94,4
cooking-guild,2023-07-10,2.94,65
cooking-guild,2023-07-17,171.41,1
cooking-guild,2023-07-24,33.53,7
cooking-guild,2023-07-31,0.65,13
cooking-guild,2023-08-07,233.91,1
cooking-guild,2023-08-14,17.43,11
cooking-guild,2023-08-21,4.6,25
cooking-guild,2023-08-28,86.15,3
cooking-guild,2023-09-04,15.64,4
cooking-guild,2023-09-11,13.89,15
cooking-guild,2023-09-18,16.89,13
cooking-guild,2023-09-25,13.1,11
cooking-guild,2023-10-02,12.97,13
cooking-guild,2023-10-09,18.84,9
cooking-guild,2023-10-16,2.78,60
cooking-guild,2023-10-23,4.8,35
cooking-guild,2023-10-30,1.57,105
cooking-guild,2023-11-06,3.15,54
cooking-guild,2023-11-13,16.96,10
cooking-guild,2023-11-20,2.53,60
cooking-guild,2023-11-27,206.97,1
cooking-guild,2023-12-04,7.27,20
cooking-guild,2023-12-11,5.75,29
cooking-guild,2023-12-18,9.41,18
cooking-guild,2023-12-25,2.98,54
cooking-guild,2024-01-01,9.09,12
cooking-guild,2024-01-08,14.32,16
cooking-guild,2024-01-15,4.68,31
cooking-guild,2024-01-22,7.11,26
cooking-guild,2024-01-29,8.84,21
cooking-guild,2024-02-05,7.15,17
cooking-guild,2024-02-12,20.15,11
cooking-guild,2024-02-19,6.68,28
cooking-guild,2024-02-26,3.81,35
cooking-guild,2024-03-04,37.75,5
cooking-guild,2024-03-11,3.01,48
cooking-guild,2024-03-18,22.05,8
cooking-guild,2024-03-25,25.84,7
cooking-guild,2024-04-01,6.27,16
cooking-guild,2024-04-08,169.25,1
cooking-guild,2024-04-15,264.89,1
cooking-guild,2024-04-22,20.88,6
cooking-guild,2024-04-29,51.12,4
cooking-guild,2024-05-06,21.53,6
cooking-guild,2024-05-13,13.91,15
cooking-guild,2024-05-20,10.32,11
cooking-guild,2024-05-27,8.32,21
cooking-guild,2024-06-03,5.39,32
cooking-guild,2024-06-10,6.31,34
cooking-guild,2024-06-17,34.38,4
cooking-guild,2024-06-24,9.83,15
cooking-guild,2024-07-01,11.93,13
cooking-guild,2024-07-08,46.63,2
cooking-guild,2024-07-15,40.27,6
cooking-guild,2024-07-22,4.72,29
cooking-guild,2024-07-29,66.76,3
cooking-guild,2024-08-05,8.66,22
cooking-guild,2024-08-12,20.04,6
cooking-guild,2024-08-19,33.18,5
cooking-guild,2024-08-26,106.8,2
cooking-guild,2024-09-02,8.34,14
cooking-guild,2024-09-09,11.41,17
cooking-guild,2024-09-16,17.88,13
cooking-guild,2024-09-23,62.83,2
cooking-guild,2024-09-30,37.47,4
cooking-guild,2024-10-07,22.84,3
cooking-guild,2024-10-14,301.95,1
cooking-guild,2024-10-21,0.74,9
cooking-guild,2024-10-28,400.34,1
cooking-guild,2024-11-04,9.3,9
cooking-guild,2024-11-11,120.69,2
cooking-guild,2024-11-18,4.25,20
cooking-guild,2024-11-25,248.3,1
cooking-guild,2024-12-02,15.06,6
cooking-guild,2024-12-09,31.57,1
cooking-guild,2024-12-16,400.22,1
cooking-guild,2024-12-23,0.65,3
cooking-guild,2024-12-30,259.01,1
cooking-guild,2025-01-06,50.53,3
cooking-guild,2025-01-27,802.29,1
cooking-guild,2025-02-10,55.4,1
cooking-guild,2025-02-17,84.47,1
cooking-guild,2025-02-24,338.66,1
cooking-guild,2025-03-03,3.6,4
cooking-guild,2025-03-10,16.77,8
cooking-guild,2025-03-24,565.21,1
cooking-guild,2025-03-31,0.08,2
cooking-guild,2025-04-07,8.6,16
cooking-guild,2025-04-14,197.46,1
cooking-guild,2025-04-28,424.9,1
cooking-guild,2025-05-05,4.85,5
cooking-guild,2025-05-19,585.41,1
cooking-guild,2025-06-02,30.79,6
cooking-guild,2025-06-09,102.05,2
cooking-guild,2025-06-16,109.98,1
cooking-guild,2025-06-30,487.68,1
cooking-guild,2025-07-14,160.17,1
cooking-guild,2025-07-21,171.18,1
cooking-guild,2025-07-28,23.99,8
cooking-guild,2025-08-04,180.87,1
cooking-guild,2025-08-11,24.4,7
cooking-guild,2025-08-18,3.58,42
cooking-guild,2025-08-25,28.2,6
cooking-guild,2025-09-01,13.73,14
cooking-guild,2025-09-08,182.91,1
cooking-guild,2025-09-15,4.25,28
cooking-guild,2025-09-22,180.14,1
cooking-guild,2025-09-29,24.1,4
cooking-guild,2025-10-06,132.32,2
cooking-guild,2025-10-13,114.92,1
cooking-guild,2025-10-20,11.35,17
cooking-guild,2025-10-27,7.39,22
cooking-guild,2025-11-03,10.33,17
cooking-guild,2025-11-10,10.25,16
cooking-guild,2025-11-17,16.43,6
cooking-guild,2025-11-24,23.88,9
cooking-guild,2025-12-01,39.86,7
cooking-guild,2025-12-08,18.56,4
cooking-guild,2025-12-15,17.5,10
cooking-guild,2025-12-22,6.33,19
cooking-guild,2025-12-29,42.77,5
cooking-guild,2026-01-05,17.69,11
cooking-guild,2026-01-12,29.0,5
cooking-guild,2026-01-19,3.26,45
cooking-guild,2026-01-26,28.48,9
cooking-guild,2026-02-02,74.76,2
cooking-guild,2026-02-09,5.68,20
cooking-guild,2026-02-16,4.64,36
cooking-guild,2026-02-23,16.83,9
cooking-guild,2026-03-02,3.44,49
cooking-guild,2026-03-09,109.99,2
cooking-guild,2026-03-16,34.77,6
cooking-guild,2026-03-23,2.6,43
cooking-guild,2026-03-30,18.19,8
cooking-guild,2026-04-06,85.69,2
cooking-guild,2026-04-13,13.32,13
cooking-guild,2026-04-20,11.15,15
cooking-guild,2026-04-27,14.26,6
cooking-guild,2026-05-04,30.88,8
cooking-guild,2026-05-11,109.6,2
cooking-guild,2026-05-18,15.82,6
cooking-guild,2026-05-25,29.38,5
cooking-guild,2026-06-01,24.14,7
cooking-guild,2026-06-08,29.07,8
cooking-guild,2026-06-15,9.92,10
cooking-guild,2026-06-22,58.5,5
cooking-guild,2026-06-29,3.18,6
cox-resources,2021-06-14,0.24,11
cox-resources,2021-06-21,311.77,1
cox-resources,2021-06-28,0.01,2
cox-resources,2021-08-02,1613.53,1
cox-resources,2021-09-20,624.45,1
cox-resources,2021-10-04,0.01,1
cox-resources,2021-10-11,574.8,1
cursed-liberal-content,2020-10-12,5.06,18
cursed-liberal-content,2020-10-19,1.73,98
cursed-liberal-content,2020-10-26,11.37,19
cursed-liberal-content,2020-11-02,4.22,34
cursed-liberal-content,2020-11-09,24.58,7
cursed-liberal-content,2020-11-16,3.34,60
cursed-liberal-content,2020-11-23,4.69,29
cursed-liberal-content,2020-11-30,9.76,23
cursed-liberal-content,2020-12-07,4.12,20
cursed-liberal-content,2020-12-14,27.06,8
cursed-liberal-content,2020-12-21,3.89,38
cursed-liberal-content,2020-12-28,3.45,39
cursed-liberal-content,2021-01-04,3.78,57
cursed-liberal-content,2021-01-11,2.11,73
cursed-liberal-content,2021-01-18,0.54,311
cursed-liberal-content,2021-01-25,0.27,516
cursed-liberal-content,2021-02-01,1.25,154
cursed-liberal-content,2021-02-08,0.39,415
