parent_channel,week_start,message_count
meme-queens,2025-01-27,312
meme-queens,2025-02-03,512
meme-queens,2025-02-10,286
meme-queens,2025-02-17,638
meme-queens,2025-02-24,725
meme-queens,2025-03-03,302
meme-queens,2025-03-10,530
meme-queens,2025-03-17,349
meme-queens,2025-03-24,225
meme-queens,2025-03-31,459
meme-queens,2025-04-07,325
meme-queens,2025-04-14,245
meme-queens,2025-04-21,706
meme-queens,2025-04-28,255
meme-queens,2025-05-05,668
meme-queens,2025-05-12,332
meme-queens,2025-05-19,158
meme-queens,2025-05-26,142
meme-queens,2025-06-02,275
meme-queens,2025-06-09,229
meme-queens,2025-06-16,352
meme-queens,2025-06-23,191
meme-queens,2025-06-30,138
meme-queens,2025-07-07,140
meme-queens,2025-07-14,148
meme-queens,2025-07-21,96
meme-queens,2025-07-28,146
meme-queens,2025-08-04,87
meme-queens,2025-08-11,101
meme-queens,2025-08-18,209
meme-queens,2025-08-25,149
meme-queens,2025-09-01,152
meme-queens,2025-09-08,207
meme-queens,2025-09-15,260
meme-queens,2025-09-22,193
meme-queens,2025-09-29,174
meme-queens,2025-10-06,538
meme-queens,2025-10-13,258
meme-queens,2025-10-20,285
meme-queens,2025-10-27,789
meme-queens,2025-11-03,231
meme-queens,2025-11-10,236
meme-queens,2025-11-17,206
meme-queens,2025-11-24,214
meme-queens,2025-12-01,280
meme-queens,2025-12-08,251
meme-queens,2025-12-15,721
meme-queens,2025-12-22,670
meme-queens,2025-12-29,991
meme-queens,2026-01-05,633
meme-queens,2026-01-12,1082
meme-queens,2026-01-19,284
meme-queens,2026-01-26,266
meme-queens,2026-02-02,379
meme-queens,2026-02-09,397
meme-queens,2026-02-16,194
meme-queens,2026-02-23,263
meme-queens,2026-03-02,208
meme-queens,2026-03-09,201
meme-queens,2026-03-16,395
meme-queens,2026-03-23,164
meme-queens,2026-03-30,445
meme-queens,2026-04-06,178
meme-queens,2026-04-13,117
meme-queens,2026-04-20,179
meme-queens,2026-04-27,130
meme-queens,2026-05-04,155
meme-queens,2026-05-11,175
meme-queens,2026-05-18,89
meme-queens,2026-05-25,486
meme-queens,2026-06-01,92
meme-queens,2026-06-08,127
meme-queens,2026-06-15,124
meme-queens,2026-06-22,119
meme-queens,2026-06-29,251
meme-queens,2026-07-06,348
meme-queens,2026-07-13,128
mod-guidelines,2022-04-18,11
mod-reports,2022-02-07,2
mod-reports,2022-03-07,1
mod-reports,2022-06-20,1
mod-reports,2022-06-27,1
mod-reports,2022-09-05,1
mod-reports,2022-09-12,1
mod-reports,2023-02-27,1
mod-reports,2023-03-20,1
mod-reports,2023-09-04,1
mod-reports,2025-06-30,1
mod-reports,2026-01-26,1
music-capes-only,2020-10-19,92
music-capes-only,2020-10-26,10
music-capes-only,2020-11-02,25
music-capes-only,2020-11-09,1
music-capes-only,2020-11-16,7
music-capes-only,2020-11-23,15
music-capes-only,2020-11-30,179
music-capes-only,2020-12-07,29
music-capes-only,2020-12-14,37
music-capes-only,2020-12-21,44
music-capes-only,2020-12-28,160
music-capes-only,2021-01-04,80
music-capes-only,2021-01-11,69
music-capes-only,2021-01-18,59
music-capes-only,2021-01-25,263
music-capes-only,2021-02-01,78
music-capes-only,2021-02-08,20
music-capes-only,2021-02-15,31
music-capes-only,2021-02-22,40
music-capes-only,2021-03-01,40
music-capes-only,2021-03-08,37
music-capes-only,2021-03-15,38
music-capes-only,2021-03-22,104
music-capes-only,2021-03-29,26
music-capes-only,2021-04-05,45
music-capes-only,2021-04-12,20
music-capes-only,2021-04-19,201
music-capes-only,2021-04-26,75
music-capes-only,2021-05-03,28
music-capes-only,2021-05-10,46
music-capes-only,2021-05-17,6
music-capes-only,2021-05-24,12
music-capes-only,2021-05-31,28
music-capes-only,2021-06-07,7
music-capes-only,2021-06-14,9
music-capes-only,2021-06-21,72
music-capes-only,2021-06-28,16
music-capes-only,2021-07-05,53
music-capes-only,2021-07-12,22
music-capes-only,2021-07-19,11
music-capes-only,2021-07-26,43
music-capes-only,2021-08-02,12
music-capes-only,2021-08-09,36
music-capes-only,2021-08-16,18
music-capes-only,2021-08-23,10
music-capes-only,2021-08-30,27
music-capes-only,2021-09-06,2
music-capes-only,2021-09-13,28
music-capes-only,2021-09-20,29
music-capes-only,2021-09-27,10
music-capes-only,2021-10-04,41
music-capes-only,2021-10-11,23
music-capes-only,2021-10-18,41
music-capes-only,2021-10-25,31
music-capes-only,2021-11-01,19
music-capes-only,2021-11-08,25
music-capes-only,2021-11-15,10
music-capes-only,2021-11-22,11
music-capes-only,2021-11-29,15
music-capes-only,2021-12-06,18
music-capes-only,2021-12-13,27
music-capes-only,2021-12-20,27
music-capes-only,2021-12-27,14
music-capes-only,2022-01-03,13
music-capes-only,2022-01-10,15
music-capes-only,2022-01-17,30
music-capes-only,2022-01-24,11
music-capes-only,2022-01-31,35
music-capes-only,2022-02-07,46
music-capes-only,2022-02-14,19
music-capes-only,2022-02-21,90
music-capes-only,2022-02-28,23
music-capes-only,2022-03-07,45
music-capes-only,2022-03-14,47
music-capes-only,2022-03-21,21
music-capes-only,2022-03-28,26
music-capes-only,2022-04-04,39
music-capes-only,2022-04-11,10
music-capes-only,2022-04-18,17
music-capes-only,2022-04-25,15
music-capes-only,2022-05-02,10
music-capes-only,2022-05-09,40
music-capes-only,2022-05-16,31
music-capes-only,2022-05-23,10
music-capes-only,2022-05-30,14
music-capes-only,2022-06-06,5
music-capes-only,2022-06-13,49
music-capes-only,2022-06-20,16
music-capes-only,2022-06-27,8
music-capes-only,2022-07-04,20
music-capes-only,2022-07-11,19
music-capes-only,2022-07-18,20
music-capes-only,2022-07-25,19
music-capes-only,2022-08-01,12
music-capes-only,2022-08-08,12
music-capes-only,2022-08-15,11
music-capes-only,2022-08-22,11
music-capes-only,2022-08-29,10
music-capes-only,2022-09-05,9
music-capes-only,2022-09-12,20
music-capes-only,2022-09-19,7
music-capes-only,2022-09-26,41
music-capes-only,2022-10-03,8
music-capes-only,2022-10-10,15
music-capes-only,2022-10-17,19
music-capes-only,2022-10-24,13
music-capes-only,2022-10-31,13
music-capes-only,2022-11-07,18
music-capes-only,2022-11-14,21
music-capes-only,2022-11-21,12
music-capes-only,2022-11-28,53
music-capes-only,2022-12-05,33
music-capes-only,2022-12-12,56
music-capes-only,2022-12-19,11
music-capes-only,2022-12-26,31
music-capes-only,2023-01-02,41
music-capes-only,2023-01-09,54
music-capes-only,2023-01-16,190
music-capes-only,2023-01-23,92
music-capes-only,2023-01-30,37
music-capes-only,2023-02-06,57
music-capes-only,2023-02-13,187
music-capes-only,2023-02-20,48
music-capes-only,2023-02-27,100
music-capes-only,2023-03-06,97
music-capes-only,2023-03-13,71
music-capes-only,2023-03-20,135
music-capes-only,2023-03-27,56
music-capes-only,2023-04-03,84
music-capes-only,2023-04-10,48
music-capes-only,2023-04-17,40
music-capes-only,2023-04-24,43
music-capes-only,2023-05-01,220
music-capes-only,2023-05-08,92
music-capes-only,2023-05-15,58
music-capes-only,2023-05-22,34
music-capes-only,2023-05-29,53
music-capes-only,2023-06-05,35
music-capes-only,2023-06-12,33
music-capes-only,2023-06-19,80
music-capes-only,2023-06-26,80
music-capes-only,2023-07-03,73
music-capes-only,2023-07-10,76
music-capes-only,2023-07-17,47
music-capes-only,2023-07-24,15
music-capes-only,2023-07-31,91
music-capes-only,2023-08-07,33
music-capes-only,2023-08-14,32
music-capes-only,2023-08-21,1
music-capes-only,2023-08-28,80
music-capes-only,2023-09-04,36
music-capes-only,2023-09-11,25
music-capes-only,2023-09-18,57
music-capes-only,2023-09-25,25
music-capes-only,2023-10-02,21
music-capes-only,2023-10-09,8
music-capes-only,2023-10-16,23
music-capes-only,2023-10-23,86
music-capes-only,2023-10-30,51
music-capes-only,2023-11-06,97
music-capes-only,2023-11-13,91
music-capes-only,2023-11-20,131
music-capes-only,2023-11-27,205
music-capes-only,2023-12-04,94
music-capes-only,2023-12-11,26
music-capes-only,2023-12-18,46
music-capes-only,2023-12-25,34
music-capes-only,2024-01-01,35
music-capes-only,2024-01-08,14
music-capes-only,2024-01-15,88
music-capes-only,2024-01-22,37
music-capes-only,2024-01-29,12
music-capes-only,2024-02-05,10
music-capes-only,2024-02-12,6
music-capes-only,2024-02-19,6
music-capes-only,2024-02-26,47
music-capes-only,2024-03-04,19
music-capes-only,2024-03-11,11
music-capes-only,2024-03-18,5
music-capes-only,2024-03-25,68
music-capes-only,2024-04-01,43
music-capes-only,2024-04-08,44
music-capes-only,2024-04-15,50
music-capes-only,2024-04-22,4
music-capes-only,2024-04-29,37
music-capes-only,2024-05-06,51
music-capes-only,2024-05-13,13
music-capes-only,2024-05-20,36
music-capes-only,2024-05-27,39
music-capes-only,2024-06-03,50
music-capes-only,2024-06-10,39
music-capes-only,2024-06-17,23
music-capes-only,2024-06-24,62
music-capes-only,2024-07-01,117
music-capes-only,2024-07-08,21
music-capes-only,2024-07-15,54
music-capes-only,2024-07-22,31
music-capes-only,2024-07-29,15
music-capes-only,2024-08-05,36
music-capes-only,2024-08-12,30
music-capes-only,2024-08-19,14
music-capes-only,2024-08-26,6
music-capes-only,2024-09-02,23
music-capes-only,2024-09-09,11
music-capes-only,2024-09-16,7
music-capes-only,2024-09-23,23
music-capes-only,2024-09-30,25
music-capes-only,2024-10-07,20
music-capes-only,2024-10-14,63
music-capes-only,2024-10-21,15
music-capes-only,2024-10-28,44
music-capes-only,2024-11-04,13
music-capes-only,2024-11-11,37
music-capes-only,2024-11-18,24
music-capes-only,2024-11-25,11
music-capes-only,2024-12-02,46
music-capes-only,2024-12-09,24
music-capes-only,2024-12-16,32
music-capes-only,2024-12-23,4
music-capes-only,2024-12-30,5
music-capes-only,2025-01-06,14
music-capes-only,2025-01-13,6
music-capes-only,2025-01-20,3
music-capes-only,2025-01-27,17
music-capes-only,2025-02-03,6
music-capes-only,2025-02-10,6
music-capes-only,2025-02-17,10
music-capes-only,2025-02-24,3
music-capes-only,2025-03-03,8
music-capes-only,2025-03-10,14
music-capes-only,2025-03-17,6
music-capes-only,2025-03-24,43
music-capes-only,2025-03-31,25
music-capes-only,2025-04-07,31
music-capes-only,2025-04-14,23
music-capes-only,2025-04-21,63
music-capes-only,2025-04-28,12
music-capes-only,2025-05-05,13
music-capes-only,2025-05-12,5
music-capes-only,2025-05-19,24
music-capes-only,2025-05-26,44
music-capes-only,2025-06-02,48
music-capes-only,2025-06-09,25
music-capes-only,2025-06-16,55
music-capes-only,2025-06-23,51
music-capes-only,2025-06-30,83
music-capes-only,2025-07-07,27
music-capes-only,2025-07-14,13
music-capes-only,2025-07-21,50
music-capes-only,2025-07-28,26
music-capes-only,2025-08-04,13
music-capes-only,2025-08-11,12
music-capes-only,2025-08-18,16
music-capes-only,2025-08-25,29
music-capes-only,2025-09-01,8
music-capes-only,2025-09-08,13
music-capes-only,2025-09-15,13
music-capes-only,2025-09-22,12
music-capes-only,2025-09-29,19
music-capes-only,2025-10-06,8
music-capes-only,2025-10-13,12
music-capes-only,2025-10-20,7
music-capes-only,2025-10-27,33
music-capes-only,2025-11-03,20
music-capes-only,2025-11-10,5
music-capes-only,2025-11-17,10
music-capes-only,2025-11-24,51
music-capes-only,2025-12-01,52
music-capes-only,2025-12-08,30
music-capes-only,2025-12-15,21
music-capes-only,2025-12-22,5
music-capes-only,2025-12-29,4
music-capes-only,2026-01-05,5
music-capes-only,2026-01-12,21
music-capes-only,2026-01-19,4
music-capes-only,2026-01-26,29
music-capes-only,2026-02-02,6
music-capes-only,2026-02-09,64
music-capes-only,2026-02-16,14
music-capes-only,2026-02-23,24
music-capes-only,2026-03-02,29
music-capes-only,2026-03-09,5
music-capes-only,2026-03-16,8
music-capes-only,2026-03-23,16
music-capes-only,2026-03-30,79
music-capes-only,2026-04-06,46
music-capes-only,2026-04-13,8
music-capes-only,2026-04-20,10
music-capes-only,2026-04-27,6
music-capes-only,2026-05-04,5
music-capes-only,2026-05-11,23
music-capes-only,2026-05-18,15
music-capes-only,2026-05-25,16
music-capes-only,2026-06-01,15
music-capes-only,2026-06-08,24
music-capes-only,2026-06-15,26
music-capes-only,2026-06-22,6
music-capes-only,2026-06-29,3
music-capes-only,2026-07-06,10
music-capes-only,2026-07-13,5
office-hours,2020-12-21,2
office-hours,2020-12-28,435
office-hours,2021-01-04,503
office-hours,2021-01-11,111
office-hours,2021-01-18,176
office-hours,2021-01-25,214
office-hours,2021-02-01,32
office-hours,2021-02-08,2
office-hours,2021-02-15,32
office-hours,2021-02-22,20
office-hours,2021-03-01,88
office-hours,2021-03-08,21
office-hours,2021-03-15,81
office-hours,2021-03-22,10
office-hours,2021-03-29,13
office-hours,2021-04-05,15
office-hours,2021-04-12,4
office-hours,2021-04-19,44
office-hours,2021-04-26,21
office-hours,2021-05-10,7
office-hours,2021-05-17,29
office-hours,2021-05-24,3
office-hours,2021-05-31,6
office-hours,2021-06-07,18
office-hours,2021-06-14,25
office-hours,2021-06-21,62
office-hours,2021-06-28,226
office-hours,2021-07-05,212
office-hours,2021-07-12,211
office-hours,2021-07-19,112
office-hours,2021-07-26,119
office-hours,2021-08-02,143
office-hours,2021-08-09,163
office-hours,2021-08-16,262
office-hours,2021-08-23,224
office-hours,2021-08-30,243
office-hours,2021-09-06,194
office-hours,2021-09-13,310
office-hours,2021-09-20,605
office-hours,2021-09-27,1118
office-hours,2021-10-04,749
office-hours,2021-10-11,167
office-hours,2021-10-18,111
office-hours,2021-10-25,299
office-hours,2021-11-01,243
office-hours,2021-11-08,252
office-hours,2021-11-15,172
office-hours,2021-11-22,117
office-hours,2021-11-29,81
office-hours,2021-12-06,75
office-hours,2021-12-13,24
office-hours,2021-12-20,7
office-hours,2021-12-27,6
office-hours,2022-01-03,4
office-hours,2022-01-17,4
office-hours,2022-02-28,1
office-hours,2022-03-07,1
office-hours,2022-03-14,5
office-hours,2022-03-21,4
office-hours,2022-05-23,2
office-hours,2022-06-06,12
office-hours,2022-06-20,1
office-hours,2022-06-27,4
office-hours,2022-08-01,4
office-hours,2025-10-20,4
office-hours,2025-11-17,1
office-hours,2026-03-30,3
other-games,2021-01-04,7
other-games,2021-01-25,19
other-games,2021-02-01,15
other-games,2021-02-08,45
other-games,2021-02-15,18
other-games,2021-03-01,7
other-games,2021-03-08,125
other-games,2021-03-15,40
other-games,2021-03-22,17
other-games,2021-03-29,36
other-games,2021-04-05,9
other-games,2021-04-12,17
other-games,2021-04-19,114
other-games,2021-04-26,30
other-games,2021-05-03,96
other-games,2021-05-10,46
other-games,2021-05-17,6
other-games,2021-05-24,159
other-games,2021-05-31,70
other-games,2021-06-07,18
other-games,2021-06-14,18
other-games,2021-06-21,36
other-games,2021-06-28,160
other-games,2021-07-05,47
other-games,2021-07-12,73
other-games,2021-07-19,19
other-games,2021-07-26,8
other-games,2021-08-02,49
other-games,2021-08-09,6
other-games,2021-08-16,4
other-games,2021-08-23,15
other-games,2021-08-30,1
other-games,2021-09-06,29
other-games,2021-09-13,11
other-games,2021-09-20,13
other-games,2021-09-27,23
other-games,2021-10-04,26
other-games,2021-10-11,6
other-games,2021-10-18,12
other-games,2021-10-25,8
other-games,2021-11-01,3
other-games,2021-11-08,4
other-games,2021-11-15,1
other-games,2021-11-22,3
other-games,2021-11-29,7
other-games,2021-12-06,2
other-games,2021-12-13,34
other-games,2021-12-20,22
other-games,2021-12-27,18
other-games,2022-01-03,11
other-games,2022-01-10,8
other-games,2022-01-17,13
other-games,2022-01-24,10
other-games,2022-01-31,47
other-games,2022-02-07,23
other-games,2022-02-14,9
other-games,2022-02-21,26
other-games,2022-02-28,68
other-games,2022-03-07,22
other-games,2022-03-14,11
other-games,2022-03-21,1
other-games,2022-03-28,11
other-games,2022-04-04,16
other-games,2022-04-11,6
other-games,2022-04-18,13
other-games,2022-04-25,1
other-games,2022-05-02,11
other-games,2022-05-09,17
other-games,2022-05-16,12
other-games,2022-05-23,3
other-games,2022-05-30,8
other-games,2022-06-13,4
other-games,2022-06-20,2
other-games,2022-07-18,2
other-games,2022-08-08,1
other-games,2022-08-15,1
other-games,2022-08-22,2
other-games,2022-08-29,3
other-games,2022-09-26,1
other-games,2022-10-03,15
other-games,2022-10-10,4
other-games,2022-10-17,7
other-games,2022-10-24,2
other-games,2022-10-31,1
other-games,2022-11-07,5
other-games,2022-11-21,3
other-games,2022-11-28,6
other-games,2022-12-05,31
other-games,2022-12-12,13
other-games,2022-12-26,1
other-games,2023-01-02,1
other-games,2023-01-09,1
other-games,2023-01-16,2
other-games,2023-01-23,44
other-games,2023-01-30,2
other-games,2023-02-06,1
other-games,2023-02-13,24
other-games,2023-02-20,18
other-games,2023-02-27,5
other-games,2023-03-06,16
other-games,2023-03-13,18
other-games,2023-03-20,97
other-games,2023-03-27,9
other-games,2023-04-10,2
other-games,2023-04-17,13
other-games,2023-04-24,9
other-games,2023-05-01,2
other-games,2023-05-08,9
other-games,2023-05-15,1
other-games,2023-05-22,116
other-games,2023-05-29,20
other-games,2023-06-05,27
other-games,2023-06-12,1
other-games,2023-06-19,2
other-games,2023-07-03,32
other-games,2023-07-10,5
other-games,2023-07-17,9
other-games,2023-07-24,2
other-games,2023-07-31,29
other-games,2023-08-07,30
other-games,2023-08-14,1
other-games,2023-08-21,10
other-games,2023-08-28,25
other-games,2023-09-04,4
other-games,2023-09-11,18
other-games,2023-09-18,28
other-games,2023-09-25,4
other-games,2023-10-09,2
other-games,2023-10-16,6
other-games,2023-10-23,1
other-games,2023-10-30,53
other-games,2023-11-06,45
other-games,2023-11-13,17
other-games,2023-11-20,2
other-games,2023-12-04,44
other-games,2023-12-11,14
other-games,2023-12-18,20
other-games,2023-12-25,4
other-games,2024-01-01,15
other-games,2024-01-08,131
other-games,2024-01-15,126
other-games,2024-01-22,293
other-games,2024-01-29,166
other-games,2024-02-05,218
other-games,2024-02-12,29
other-games,2024-02-19,39
other-games,2024-02-26,55
other-games,2024-03-04,24
other-games,2024-03-11,153
other-games,2024-03-18,47
other-games,2024-03-25,107
other-games,2024-04-01,7
other-games,2024-04-08,21
other-games,2024-04-15,6
other-games,2024-04-22,26
other-games,2024-04-29,54
other-games,2024-05-06,50
other-games,2024-05-13,24
other-games,2024-05-20,30
other-games,2024-05-27,23
other-games,2024-06-03,22
other-games,2024-06-10,17
other-games,2024-06-17,16
other-games,2024-06-24,69
other-games,2024-07-01,31
other-games,2024-07-08,70
other-games,2024-07-15,36
other-games,2024-07-22,57
other-games,2024-07-29,48
other-games,2024-08-05,34
other-games,2024-08-12,75
other-games,2024-08-19,3
other-games,2024-08-26,55
other-games,2024-09-02,163
other-games,2024-09-09,18
